date,warehouse_id,product_id,units_demanded,units_fulfilled,stockout_flag,ending_inventory
2024-03-20,WH-APAC,PRD-0014,2,2,0,557
2024-03-21,WH-APAC,PRD-0014,2,2,0,555
2024-03-22,WH-APAC,PRD-0014,4,4,0,551
2024-03-23,WH-APAC,PRD-0014,2,2,0,549
2024-03-24,WH-APAC,PRD-0014,3,3,0,546
2024-03-25,WH-APAC,PRD-0014,3,3,0,543
2024-03-26,WH-APAC,PRD-0014,4,4,0,539
2024-03-27,WH-APAC,PRD-0014,3,3,0,536
2024-03-28,WH-APAC,PRD-0014,3,3,0,533
2024-03-29,WH-APAC,PRD-0014,2,2,0,531
2024-03-30,WH-APAC,PRD-0014,5,5,0,526
2024-03-31,WH-APAC,PRD-0014,4,4,0,522
2024-04-01,WH-APAC,PRD-0014,4,4,0,518
2024-04-02,WH-APAC,PRD-0014,2,2,0,516
2024-04-03,WH-APAC,PRD-0014,3,3,0,513
2024-04-04,WH-APAC,PRD-0014,4,4,0,509
2024-04-05,WH-APAC,PRD-0014,3,3,0,506
2024-04-06,WH-APAC,PRD-0014,2,2,0,504
2024-04-07,WH-APAC,PRD-0014,4,4,0,500
2024-04-08,WH-APAC,PRD-0014,2,2,0,498
2024-04-09,WH-APAC,PRD-0014,3,3,0,495
2024-04-10,WH-APAC,PRD-0014,4,4,0,491
2024-04-11,WH-APAC,PRD-0014,3,3,0,488
2024-04-12,WH-APAC,PRD-0014,2,2,0,486
2024-04-13,WH-APAC,PRD-0014,4,4,0,482
2024-04-14,WH-APAC,PRD-0014,3,3,0,479
2024-04-15,WH-APAC,PRD-0014,4,4,0,475
2024-04-16,WH-APAC,PRD-0014,4,4,0,471
2024-04-17,WH-APAC,PRD-0014,3,3,0,468
2024-04-18,WH-APAC,PRD-0014,2,2,0,466
2024-04-19,WH-APAC,PRD-0014,2,2,0,464
2024-04-20,WH-APAC,PRD-0014,6,6,0,458
2024-04-21,WH-APAC,PRD-0014,1,1,0,457
2024-04-22,WH-APAC,PRD-0014,1,1,0,456
2024-04-23,WH-APAC,PRD-0014,5,5,0,451
2024-04-24,WH-APAC,PRD-0014,4,4,0,447
2024-04-25,WH-APAC,PRD-0014,4,4,0,443
2024-04-26,WH-APAC,PRD-0014,1,1,0,442
2024-04-27,WH-APAC,PRD-0014,4,4,0,438
2024-04-28,WH-APAC,PRD-0014,2,2,0,436
2024-04-29,WH-APAC,PRD-0014,3,3,0,433
2024-04-30,WH-APAC,PRD-0014,4,4,0,429
2024-05-01,WH-APAC,PRD-0014,4,4,0,425
2024-05-02,WH-APAC,PRD-0014,3,3,0,422
2024-05-03,WH-APAC,PRD-0014,5,5,0,417
2024-05-04,WH-APAC,PRD-0014,4,4,0,413
2024-05-05,WH-APAC,PRD-0014,2,2,0,411
2024-05-06,WH-APAC,PRD-0014,3,3,0,408
2024-05-07,WH-APAC,PRD-0014,2,2,0,406
2024-05-08,WH-APAC,PRD-0014,3,3,0,403
2024-05-09,WH-APAC,PRD-0014,4,4,0,399
2024-05-10,WH-APAC,PRD-0014,1,1,0,398
2024-05-11,WH-APAC,PRD-0014,1,1,0,397
2024-05-12,WH-APAC,PRD-0014,2,2,0,395
2024-05-13,WH-APAC,PRD-0014,5,5,0,390
2024-05-14,WH-APAC,PRD-0014,4,4,0,386
2024-05-15,WH-APAC,PRD-0014,5,5,0,381
2024-05-16,WH-APAC,PRD-0014,3,3,0,378
2024-05-17,WH-APAC,PRD-0014,2,2,0,376
2024-05-18,WH-APAC,PRD-0014,1,1,0,375
2024-05-19,WH-APAC,PRD-0014,2,2,0,373
2024-05-20,WH-APAC,PRD-0014,3,3,0,370
2024-05-21,WH-APAC,PRD-0014,0,0,0,370
2024-05-22,WH-APAC,PRD-0014,2,2,0,368
2024-05-23,WH-APAC,PRD-0014,2,2,0,366
2024-05-24,WH-APAC,PRD-0014,3,3,0,363
2024-05-25,WH-APAC,PRD-0014,3,3,0,360
2024-05-26,WH-APAC,PRD-0014,4,4,0,356
2024-05-27,WH-APAC,PRD-0014,1,1,0,355
2024-05-28,WH-APAC,PRD-0014,2,2,0,353
2024-05-29,WH-APAC,PRD-0014,4,4,0,349
2024-05-30,WH-APAC,PRD-0014,3,3,0,346
2024-05-31,WH-APAC,PRD-0014,4,4,0,342
2024-06-01,WH-APAC,PRD-0014,3,3,0,339
2024-06-02,WH-APAC,PRD-0014,4,4,0,335
2024-06-03,WH-APAC,PRD-0014,4,4,0,331
2024-06-04,WH-APAC,PRD-0014,3,3,0,328
2024-06-05,WH-APAC,PRD-0014,3,3,0,325
2024-06-06,WH-APAC,PRD-0014,3,3,0,322
2024-06-07,WH-APAC,PRD-0014,3,3,0,319
2024-06-08,WH-APAC,PRD-0014,4,4,0,315
2024-06-09,WH-APAC,PRD-0014,3,3,0,312
2024-06-10,WH-APAC,PRD-0014,5,5,0,307
2024-06-11,WH-APAC,PRD-0014,5,5,0,302
2024-06-12,WH-APAC,PRD-0014,2,2,0,300
2024-06-13,WH-APAC,PRD-0014,5,5,0,295
2024-06-14,WH-APAC,PRD-0014,3,3,0,292
2024-06-15,WH-APAC,PRD-0014,4,4,0,288
2024-06-16,WH-APAC,PRD-0014,3,3,0,285
2024-06-17,WH-APAC,PRD-0014,5,5,0,280
2024-06-18,WH-APAC,PRD-0014,4,4,0,276
2024-06-19,WH-APAC,PRD-0014,3,3,0,273
2024-06-20,WH-APAC,PRD-0014,3,3,0,270
2024-06-21,WH-APAC,PRD-0014,2,2,0,268
2024-06-22,WH-APAC,PRD-0014,3,3,0,265
2024-06-23,WH-APAC,PRD-0014,5,5,0,260
2024-06-24,WH-APAC,PRD-0014,5,5,0,255
2024-06-25,WH-APAC,PRD-0014,3,3,0,252
2024-06-26,WH-APAC,PRD-0014,2,2,0,250
2024-06-27,WH-APAC,PRD-0014,4,4,0,246
2024-06-28,WH-APAC,PRD-0014,4,4,0,242
2024-06-29,WH-APAC,PRD-0014,1,1,0,241
2024-06-30,WH-APAC,PRD-0014,7,7,0,234
2024-07-01,WH-APAC,PRD-0014,3,3,0,231
2024-07-02,WH-APAC,PRD-0014,5,5,0,226
2024-07-03,WH-APAC,PRD-0014,4,4,0,222
2024-07-04,WH-APAC,PRD-0014,2,2,0,220
2024-07-05,WH-APAC,PRD-0014,4,4,0,216
2024-07-06,WH-APAC,PRD-0014,2,2,0,214
2024-07-07,WH-APAC,PRD-0014,3,3,0,211
2024-07-08,WH-APAC,PRD-0014,2,2,0,209
2024-07-09,WH-APAC,PRD-0014,3,3,0,206
2024-07-10,WH-APAC,PRD-0014,4,4,0,202
2024-07-11,WH-APAC,PRD-0014,4,4,0,198
2024-07-12,WH-APAC,PRD-0014,2,2,0,196
2024-07-13,WH-APAC,PRD-0014,3,3,0,193
2024-07-14,WH-APAC,PRD-0014,1,1,0,192
2024-07-15,WH-APAC,PRD-0014,4,4,0,188
2024-07-16,WH-APAC,PRD-0014,4,4,0,184
2024-07-17,WH-APAC,PRD-0014,2,2,0,182
2024-07-18,WH-APAC,PRD-0014,5,5,0,177
2024-07-19,WH-APAC,PRD-0014,4,4,0,173
2024-07-20,WH-APAC,PRD-0014,3,3,0,170
2024-07-21,WH-APAC,PRD-0014,3,3,0,167
2024-07-22,WH-APAC,PRD-0014,3,3,0,164
2024-07-23,WH-APAC,PRD-0014,2,2,0,162
2024-07-24,WH-APAC,PRD-0014,5,5,0,157
2024-07-25,WH-APAC,PRD-0014,2,2,0,155
2024-07-26,WH-APAC,PRD-0014,5,5,0,150
2024-07-27,WH-APAC,PRD-0014,3,3,0,147
2024-07-28,WH-APAC,PRD-0014,2,2,0,145
2024-07-29,WH-APAC,PRD-0014,6,6,0,139
2024-07-30,WH-APAC,PRD-0014,2,2,0,137
2024-07-31,WH-APAC,PRD-0014,2,2,0,135
2024-08-01,WH-APAC,PRD-0014,4,4,0,131
2024-08-02,WH-APAC,PRD-0014,5,5,0,126
2024-08-03,WH-APAC,PRD-0014,3,3,0,123
2024-08-04,WH-APAC,PRD-0014,2,2,0,121
2024-08-05,WH-APAC,PRD-0014,4,4,0,117
2024-08-06,WH-APAC,PRD-0014,3,3,0,114
2024-08-07,WH-APAC,PRD-0014,4,4,0,110
2024-08-08,WH-APAC,PRD-0014,3,3,0,107
2024-08-09,WH-APAC,PRD-0014,3,3,0,104
2024-08-10,WH-APAC,PRD-0014,4,4,0,100
2024-08-11,WH-APAC,PRD-0014,4,4,0,96
2024-08-12,WH-APAC,PRD-0014,3,3,0,93
2024-08-13,WH-APAC,PRD-0014,5,5,0,88
2024-08-14,WH-APAC,PRD-0014,3,3,0,85
2024-08-15,WH-APAC,PRD-0014,4,4,0,81
2024-08-16,WH-APAC,PRD-0014,4,4,0,77
2024-08-17,WH-APAC,PRD-0014,2,2,0,848
2024-08-18,WH-APAC,PRD-0014,3,3,0,845
2024-08-19,WH-APAC,PRD-0014,4,4,0,841
2024-08-20,WH-APAC,PRD-0014,4,4,0,837
2024-08-21,WH-APAC,PRD-0014,3,3,0,834
2024-08-22,WH-APAC,PRD-0014,4,4,0,830
2024-08-23,WH-APAC,PRD-0014,5,5,0,825
2024-08-24,WH-APAC,PRD-0014,5,5,0,820
2024-08-25,WH-APAC,PRD-0014,5,5,0,815
2024-08-26,WH-APAC,PRD-0014,6,6,0,809
2024-08-27,WH-APAC,PRD-0014,4,4,0,805
2024-08-28,WH-APAC,PRD-0014,3,3,0,802
2024-08-29,WH-APAC,PRD-0014,4,4,0,798
2024-08-30,WH-APAC,PRD-0014,3,3,0,795
2024-08-31,WH-APAC,PRD-0014,5,5,0,790
2024-09-01,WH-APAC,PRD-0014,6,6,0,784
2024-09-02,WH-APAC,PRD-0014,4,4,0,780
2024-09-03,WH-APAC,PRD-0014,6,6,0,774
2024-09-04,WH-APAC,PRD-0014,6,6,0,768
2024-09-05,WH-APAC,PRD-0014,5,5,0,763
2024-09-06,WH-APAC,PRD-0014,5,5,0,758
2024-09-07,WH-APAC,PRD-0014,5,5,0,753
2024-09-08,WH-APAC,PRD-0014,3,3,0,750
2024-09-09,WH-APAC,PRD-0014,5,5,0,745
2024-09-10,WH-APAC,PRD-0014,5,5,0,740
2024-09-11,WH-APAC,PRD-0014,3,3,0,737
2024-09-12,WH-APAC,PRD-0014,6,6,0,731
2024-09-13,WH-APAC,PRD-0014,6,6,0,725
2024-09-14,WH-APAC,PRD-0014,6,6,0,719
2024-09-15,WH-APAC,PRD-0014,5,5,0,714
2024-09-16,WH-APAC,PRD-0014,3,3,0,711
2024-09-17,WH-APAC,PRD-0014,3,3,0,708
2024-09-18,WH-APAC,PRD-0014,4,4,0,704
2024-09-19,WH-APAC,PRD-0014,5,5,0,699
2024-09-20,WH-APAC,PRD-0014,5,5,0,694
2024-09-21,WH-APAC,PRD-0014,6,6,0,688
2024-09-22,WH-APAC,PRD-0014,4,4,0,684
2024-09-23,WH-APAC,PRD-0014,4,4,0,680
2024-09-24,WH-APAC,PRD-0014,4,4,0,676
2024-09-25,WH-APAC,PRD-0014,3,3,0,673
2024-09-26,WH-APAC,PRD-0014,6,6,0,667
2024-09-27,WH-APAC,PRD-0014,4,4,0,663
2024-09-28,WH-APAC,PRD-0014,5,5,0,658
2024-09-29,WH-APAC,PRD-0014,5,5,0,653
2024-09-30,WH-APAC,PRD-0014,3,3,0,650
2024-10-01,WH-APAC,PRD-0014,4,4,0,646
2024-10-02,WH-APAC,PRD-0014,3,3,0,643
2024-10-03,WH-APAC,PRD-0014,4,4,0,639
2024-10-04,WH-APAC,PRD-0014,3,3,0,636
2024-10-05,WH-APAC,PRD-0014,0,0,0,636
2024-10-06,WH-APAC,PRD-0014,2,2,0,634
2024-10-07,WH-APAC,PRD-0014,2,2,0,632
2024-10-08,WH-APAC,PRD-0014,6,6,0,626
2024-10-09,WH-APAC,PRD-0014,5,5,0,621
2024-10-10,WH-APAC,PRD-0014,1,1,0,620
2024-10-11,WH-APAC,PRD-0014,2,2,0,618
2024-10-12,WH-APAC,PRD-0014,2,2,0,616
2024-10-13,WH-APAC,PRD-0014,4,4,0,612
2024-10-14,WH-APAC,PRD-0014,2,2,0,610
2024-10-15,WH-APAC,PRD-0014,3,3,0,607
2024-10-16,WH-APAC,PRD-0014,2,2,0,605
2024-10-17,WH-APAC,PRD-0014,4,4,0,601
2024-10-18,WH-APAC,PRD-0014,1,1,0,600
2024-10-19,WH-APAC,PRD-0014,6,6,0,594
2024-10-20,WH-APAC,PRD-0014,5,5,0,589
2024-10-21,WH-APAC,PRD-0014,6,6,0,583
2024-10-22,WH-APAC,PRD-0014,4,4,0,579
2024-10-23,WH-APAC,PRD-0014,5,5,0,574
2024-10-24,WH-APAC,PRD-0014,4,4,0,570
2024-10-25,WH-APAC,PRD-0014,2,2,0,568
2024-10-26,WH-APAC,PRD-0014,3,3,0,565
2024-10-27,WH-APAC,PRD-0014,4,4,0,561
2024-10-28,WH-APAC,PRD-0014,5,5,0,556
2024-10-29,WH-APAC,PRD-0014,3,3,0,553
2024-10-30,WH-APAC,PRD-0014,4,4,0,549
2024-10-31,WH-APAC,PRD-0014,3,3,0,546
2024-11-01,WH-APAC,PRD-0014,5,5,0,541
2024-11-02,WH-APAC,PRD-0014,4,4,0,537
2024-11-03,WH-APAC,PRD-0014,6,6,0,531
2024-11-04,WH-APAC,PRD-0014,5,5,0,526
2024-11-05,WH-APAC,PRD-0014,4,4,0,522
2024-11-06,WH-APAC,PRD-0014,5,5,0,517
2024-11-07,WH-APAC,PRD-0014,6,6,0,511
2024-11-08,WH-APAC,PRD-0014,6,6,0,505
2024-11-09,WH-APAC,PRD-0014,5,5,0,500
2024-11-10,WH-APAC,PRD-0014,7,7,0,493
2024-11-11,WH-APAC,PRD-0014,7,7,0,486
2024-11-12,WH-APAC,PRD-0014,5,5,0,481
2024-11-13,WH-APAC,PRD-0014,6,6,0,475
2024-11-14,WH-APAC,PRD-0014,5,5,0,470
2024-11-15,WH-APAC,PRD-0014,4,4,0,466
2024-11-16,WH-APAC,PRD-0014,4,4,0,462
2024-11-17,WH-APAC,PRD-0014,4,4,0,458
2024-11-18,WH-APAC,PRD-0014,5,5,0,453
2024-11-19,WH-APAC,PRD-0014,8,8,0,445
2024-11-20,WH-APAC,PRD-0014,6,6,0,439
2024-11-21,WH-APAC,PRD-0014,6,6,0,433
2024-11-22,WH-APAC,PRD-0014,6,6,0,427
2024-11-23,WH-APAC,PRD-0014,5,5,0,422
2024-11-24,WH-APAC,PRD-0014,6,6,0,416
2024-11-25,WH-APAC,PRD-0014,7,7,0,409
2024-11-26,WH-APAC,PRD-0014,8,8,0,401
2024-11-27,WH-APAC,PRD-0014,8,8,0,393
2024-11-28,WH-APAC,PRD-0014,7,7,0,386
2024-11-29,WH-APAC,PRD-0014,6,6,0,380
2024-11-30,WH-APAC,PRD-0014,6,6,0,374
2024-12-01,WH-APAC,PRD-0014,8,8,0,366
2024-12-02,WH-APAC,PRD-0014,8,8,0,358
2024-12-03,WH-APAC,PRD-0014,7,7,0,351
2024-12-04,WH-APAC,PRD-0014,7,7,0,344
2024-12-05,WH-APAC,PRD-0014,8,8,0,336
2024-12-06,WH-APAC,PRD-0014,8,8,0,328
2024-12-07,WH-APAC,PRD-0014,7,7,0,321
2024-12-08,WH-APAC,PRD-0014,9,9,0,312
2024-12-09,WH-APAC,PRD-0014,8,8,0,304
2024-12-10,WH-APAC,PRD-0014,6,6,0,298
2024-12-11,WH-APAC,PRD-0014,9,9,0,289
2024-12-12,WH-APAC,PRD-0014,7,7,0,282
2024-12-13,WH-APAC,PRD-0014,7,7,0,275
2024-12-14,WH-APAC,PRD-0014,7,7,0,268
2024-12-15,WH-APAC,PRD-0014,9,9,0,259
2024-12-16,WH-APAC,PRD-0014,8,8,0,251
2024-12-17,WH-APAC,PRD-0014,8,8,0,243
2024-12-18,WH-APAC,PRD-0014,6,6,0,237
2024-12-19,WH-APAC,PRD-0014,6,6,0,231
2024-12-20,WH-APAC,PRD-0014,8,8,0,223
2024-12-21,WH-APAC,PRD-0014,7,7,0,216
2024-12-22,WH-APAC,PRD-0014,7,7,0,209
2024-12-23,WH-APAC,PRD-0014,8,8,0,201
2024-12-24,WH-APAC,PRD-0014,7,7,0,194
2024-12-25,WH-APAC,PRD-0014,7,7,0,187
2024-12-26,WH-APAC,PRD-0014,5,5,0,182
2024-12-27,WH-APAC,PRD-0014,3,3,0,179
2024-12-28,WH-APAC,PRD-0014,6,6,0,173
2024-12-29,WH-APAC,PRD-0014,5,5,0,168
2024-12-30,WH-APAC,PRD-0014,5,5,0,163
2024-12-31,WH-APAC,PRD-0014,5,5,0,158
2025-01-01,WH-APAC,PRD-0014,5,5,0,153
2025-01-02,WH-APAC,PRD-0014,1,1,0,152
2025-01-03,WH-APAC,PRD-0014,3,3,0,149
2025-01-04,WH-APAC,PRD-0014,3,3,0,146
2025-01-05,WH-APAC,PRD-0014,4,4,0,142
2025-01-06,WH-APAC,PRD-0014,5,5,0,137
2025-01-07,WH-APAC,PRD-0014,2,2,0,135
2025-01-08,WH-APAC,PRD-0014,2,2,0,133
2025-01-09,WH-APAC,PRD-0014,3,3,0,130
2025-01-10,WH-APAC,PRD-0014,1,1,0,129
2025-01-11,WH-APAC,PRD-0014,6,6,0,123
2025-01-12,WH-APAC,PRD-0014,4,4,0,119
2025-01-13,WH-APAC,PRD-0014,4,4,0,115
2025-01-14,WH-APAC,PRD-0014,4,4,0,111
2025-01-15,WH-APAC,PRD-0014,5,5,0,106
2025-01-16,WH-APAC,PRD-0014,3,3,0,103
2025-01-17,WH-APAC,PRD-0014,3,3,0,100
2025-01-18,WH-APAC,PRD-0014,4,4,0,96
2025-01-19,WH-APAC,PRD-0014,3,3,0,93
2025-01-20,WH-APAC,PRD-0014,2,2,0,91
2025-01-21,WH-APAC,PRD-0014,3,3,0,88
2025-01-22,WH-APAC,PRD-0014,4,4,0,857
2025-01-23,WH-APAC,PRD-0014,4,4,0,853
2025-01-24,WH-APAC,PRD-0014,2,2,0,851
2025-01-25,WH-APAC,PRD-0014,3,3,0,848
2025-01-26,WH-APAC,PRD-0014,3,3,0,845
2025-01-27,WH-APAC,PRD-0014,2,2,0,843
2025-01-28,WH-APAC,PRD-0014,4,4,0,839
2025-01-29,WH-APAC,PRD-0014,3,3,0,836
2025-01-30,WH-APAC,PRD-0014,2,2,0,834
2025-01-31,WH-APAC,PRD-0014,3,3,0,831
2025-02-01,WH-APAC,PRD-0014,3,3,0,828
2025-02-02,WH-APAC,PRD-0014,4,4,0,824
2025-02-03,WH-APAC,PRD-0014,3,3,0,821
2025-02-04,WH-APAC,PRD-0014,5,5,0,816
2025-02-05,WH-APAC,PRD-0014,4,4,0,812
2025-02-06,WH-APAC,PRD-0014,3,3,0,809
2025-02-07,WH-APAC,PRD-0014,2,2,0,807
2025-02-08,WH-APAC,PRD-0014,4,4,0,803
2025-02-09,WH-APAC,PRD-0014,2,2,0,801
2025-02-10,WH-APAC,PRD-0014,4,4,0,797
2025-02-11,WH-APAC,PRD-0014,0,0,0,797
2025-02-12,WH-APAC,PRD-0014,2,2,0,795
2025-02-13,WH-APAC,PRD-0014,1,1,0,794
2025-02-14,WH-APAC,PRD-0014,2,2,0,792
2025-02-15,WH-APAC,PRD-0014,1,1,0,791
2025-02-16,WH-APAC,PRD-0014,3,3,0,788
2025-02-17,WH-APAC,PRD-0014,3,3,0,785
2025-02-18,WH-APAC,PRD-0014,2,2,0,783
2025-02-19,WH-APAC,PRD-0014,2,2,0,781
2025-02-20,WH-APAC,PRD-0014,3,3,0,778
2025-02-21,WH-APAC,PRD-0014,3,3,0,775
2025-02-22,WH-APAC,PRD-0014,4,4,0,771
2025-02-23,WH-APAC,PRD-0014,2,2,0,769
2025-02-24,WH-APAC,PRD-0014,3,3,0,766
2025-02-25,WH-APAC,PRD-0014,3,3,0,763
2025-02-26,WH-APAC,PRD-0014,1,1,0,762
2025-02-27,WH-APAC,PRD-0014,3,3,0,759
2025-02-28,WH-APAC,PRD-0014,3,3,0,756
2025-03-01,WH-APAC,PRD-0014,3,3,0,753
2025-03-02,WH-APAC,PRD-0014,5,5,0,748
2025-03-03,WH-APAC,PRD-0014,5,5,0,743
2025-03-04,WH-APAC,PRD-0014,2,2,0,741
2025-03-05,WH-APAC,PRD-0014,4,4,0,737
2025-03-06,WH-APAC,PRD-0014,4,4,0,733
2025-03-07,WH-APAC,PRD-0014,3,3,0,730
2025-03-08,WH-APAC,PRD-0014,2,2,0,728
2025-03-09,WH-APAC,PRD-0014,2,2,0,726
2025-03-10,WH-APAC,PRD-0014,4,4,0,722
2025-03-11,WH-APAC,PRD-0014,4,4,0,718
2025-03-12,WH-APAC,PRD-0014,3,3,0,715
2025-03-13,WH-APAC,PRD-0014,5,5,0,710
2025-03-14,WH-APAC,PRD-0014,5,5,0,705
2025-03-15,WH-APAC,PRD-0014,5,5,0,700
2025-03-16,WH-APAC,PRD-0014,5,5,0,695
2025-03-17,WH-APAC,PRD-0014,3,3,0,692
2025-03-18,WH-APAC,PRD-0014,2,2,0,690
2025-03-19,WH-APAC,PRD-0014,3,3,0,687
2025-03-20,WH-APAC,PRD-0014,3,3,0,684
2025-03-21,WH-APAC,PRD-0014,3,3,0,681
2025-03-22,WH-APAC,PRD-0014,3,3,0,678
2025-03-23,WH-APAC,PRD-0014,2,2,0,676
2025-03-24,WH-APAC,PRD-0014,4,4,0,672
2025-03-25,WH-APAC,PRD-0014,5,5,0,667
2025-03-26,WH-APAC,PRD-0014,6,6,0,661
2025-03-27,WH-APAC,PRD-0014,4,4,0,657
2025-03-28,WH-APAC,PRD-0014,3,3,0,654
2025-03-29,WH-APAC,PRD-0014,3,3,0,651
2025-03-30,WH-APAC,PRD-0014,5,5,0,646
2025-03-31,WH-APAC,PRD-0014,5,5,0,641
2025-04-01,WH-APAC,PRD-0014,3,3,0,638
2025-04-02,WH-APAC,PRD-0014,5,5,0,633
2025-04-03,WH-APAC,PRD-0014,3,3,0,630
2025-04-04,WH-APAC,PRD-0014,2,2,0,628
2025-04-05,WH-APAC,PRD-0014,3,3,0,625
2025-04-06,WH-APAC,PRD-0014,5,5,0,620
2025-04-07,WH-APAC,PRD-0014,4,4,0,616
2025-04-08,WH-APAC,PRD-0014,3,3,0,613
2025-04-09,WH-APAC,PRD-0014,4,4,0,609
2025-04-10,WH-APAC,PRD-0014,4,4,0,605
2025-04-11,WH-APAC,PRD-0014,3,3,0,602
2025-04-12,WH-APAC,PRD-0014,2,2,0,600
2025-04-13,WH-APAC,PRD-0014,2,2,0,598
2025-04-14,WH-APAC,PRD-0014,1,1,0,597
2025-04-15,WH-APAC,PRD-0014,3,3,0,594
2025-04-16,WH-APAC,PRD-0014,3,3,0,591
2025-04-17,WH-APAC,PRD-0014,5,5,0,586
2025-04-18,WH-APAC,PRD-0014,4,4,0,582
2025-04-19,WH-APAC,PRD-0014,4,4,0,578
2025-04-20,WH-APAC,PRD-0014,1,1,0,577
2025-04-21,WH-APAC,PRD-0014,4,4,0,573
2025-04-22,WH-APAC,PRD-0014,1,1,0,572
2025-04-23,WH-APAC,PRD-0014,4,4,0,568
2025-04-24,WH-APAC,PRD-0014,4,4,0,564
2025-04-25,WH-APAC,PRD-0014,3,3,0,561
2025-04-26,WH-APAC,PRD-0014,4,4,0,557
2025-04-27,WH-APAC,PRD-0014,4,4,0,553
2025-04-28,WH-APAC,PRD-0014,3,3,0,550
2025-04-29,WH-APAC,PRD-0014,3,3,0,547
2025-04-30,WH-APAC,PRD-0014,2,2,0,545
2025-05-01,WH-APAC,PRD-0014,3,3,0,542
2025-05-02,WH-APAC,PRD-0014,2,2,0,540
2025-05-03,WH-APAC,PRD-0014,2,2,0,538
2025-05-04,WH-APAC,PRD-0014,2,2,0,536
2025-05-05,WH-APAC,PRD-0014,1,1,0,535
2025-05-06,WH-APAC,PRD-0014,4,4,0,531
2025-05-07,WH-APAC,PRD-0014,4,4,0,527
2025-05-08,WH-APAC,PRD-0014,5,5,0,522
2025-05-09,WH-APAC,PRD-0014,4,4,0,518
2025-05-10,WH-APAC,PRD-0014,4,4,0,514
2025-05-11,WH-APAC,PRD-0014,4,4,0,510
2025-05-12,WH-APAC,PRD-0014,3,3,0,507
2025-05-13,WH-APAC,PRD-0014,5,5,0,502
2025-05-14,WH-APAC,PRD-0014,3,3,0,499
2025-05-15,WH-APAC,PRD-0014,3,3,0,496
2025-05-16,WH-APAC,PRD-0014,3,3,0,493
2025-05-17,WH-APAC,PRD-0014,6,6,0,487
2025-05-18,WH-APAC,PRD-0014,3,3,0,484
2025-05-19,WH-APAC,PRD-0014,5,5,0,479
2025-05-20,WH-APAC,PRD-0014,2,2,0,477
2025-05-21,WH-APAC,PRD-0014,3,3,0,474
2025-05-22,WH-APAC,PRD-0014,3,3,0,471
2025-05-23,WH-APAC,PRD-0014,2,2,0,469
2025-05-24,WH-APAC,PRD-0014,3,3,0,466
2025-05-25,WH-APAC,PRD-0014,4,4,0,462
2025-05-26,WH-APAC,PRD-0014,3,3,0,459
2025-05-27,WH-APAC,PRD-0014,2,2,0,457
2025-05-28,WH-APAC,PRD-0014,4,4,0,453
2025-05-29,WH-APAC,PRD-0014,3,3,0,450
2025-05-30,WH-APAC,PRD-0014,4,4,0,446
2025-05-31,WH-APAC,PRD-0014,5,5,0,441
2025-06-01,WH-APAC,PRD-0014,5,5,0,436
2025-06-02,WH-APAC,PRD-0014,1,1,0,435
2025-06-03,WH-APAC,PRD-0014,3,3,0,432
2025-06-04,WH-APAC,PRD-0014,1,1,0,431
2025-06-05,WH-APAC,PRD-0014,6,6,0,425
2025-06-06,WH-APAC,PRD-0014,3,3,0,422
2025-06-07,WH-APAC,PRD-0014,4,4,0,418
2025-06-08,WH-APAC,PRD-0014,3,3,0,415
2025-06-09,WH-APAC,PRD-0014,3,3,0,412
2025-06-10,WH-APAC,PRD-0014,5,5,0,407
2025-06-11,WH-APAC,PRD-0014,4,4,0,403
2025-06-12,WH-APAC,PRD-0014,5,5,0,398
2025-06-13,WH-APAC,PRD-0014,2,2,0,396
2025-06-14,WH-APAC,PRD-0014,3,3,0,393
2025-06-15,WH-APAC,PRD-0014,4,4,0,389
2025-06-16,WH-APAC,PRD-0014,4,4,0,385
2025-06-17,WH-APAC,PRD-0014,4,4,0,381
2025-06-18,WH-APAC,PRD-0014,2,2,0,379
2025-06-19,WH-APAC,PRD-0014,2,2,0,377
2025-06-20,WH-APAC,PRD-0014,4,4,0,373
2025-06-21,WH-APAC,PRD-0014,2,2,0,371
2025-06-22,WH-APAC,PRD-0014,2,2,0,369
2025-06-23,WH-APAC,PRD-0014,3,3,0,366
2025-06-24,WH-APAC,PRD-0014,2,2,0,364
2025-06-25,WH-APAC,PRD-0014,4,4,0,360
2025-06-26,WH-APAC,PRD-0014,3,3,0,357
2025-06-27,WH-APAC,PRD-0014,2,2,0,355
2025-06-28,WH-APAC,PRD-0014,2,2,0,353
2025-06-29,WH-APAC,PRD-0014,5,5,0,348
2025-06-30,WH-APAC,PRD-0014,4,4,0,344
2025-07-01,WH-APAC,PRD-0014,4,4,0,340
2025-07-02,WH-APAC,PRD-0014,3,3,0,337
2025-07-03,WH-APAC,PRD-0014,2,2,0,335
2025-07-04,WH-APAC,PRD-0014,3,3,0,332
2025-07-05,WH-APAC,PRD-0014,1,1,0,331
2025-07-06,WH-APAC,PRD-0014,3,3,0,328
2025-07-07,WH-APAC,PRD-0014,3,3,0,325
2025-07-08,WH-APAC,PRD-0014,4,4,0,321
2025-07-09,WH-APAC,PRD-0014,3,3,0,318
2025-07-10,WH-APAC,PRD-0014,4,4,0,314
2025-07-11,WH-APAC,PRD-0014,3,3,0,311
2025-07-12,WH-APAC,PRD-0014,3,3,0,308
2025-07-13,WH-APAC,PRD-0014,3,3,0,305
